Date.Time,Ambient,High
8/10/16 18:00,17.189,17.284
8/10/16 18:15,17.284,17.379
8/10/16 18:30,17.284,17.379
8/10/16 18:45,17.189,17.379
8/10/16 19:00,17.189,17.379
8/10/16 19:15,17.189,17.284
8/10/16 19:30,17.189,17.379
8/10/16 19:45,17.284,17.379
8/10/16 20:00,17.189,17.379
8/10/16 20:15,17.284,17.379
8/10/16 20:30,17.189,17.284
8/10/16 20:45,17.094,17.284
8/10/16 21:00,16.999,17.284
8/10/16 21:15,16.903,17.094
8/10/16 21:30,16.808,16.999
8/10/16 21:45,16.808,16.999
8/10/16 22:00,16.713,16.903
8/10/16 22:15,16.618,16.808
8/10/16 22:30,16.618,16.713
8/10/16 22:45,16.618,16.713
8/10/16 23:00,16.523,16.713
8/10/16 23:15,16.523,16.618
8/10/16 23:30,16.523,16.618
8/10/16 23:45,16.427,16.618
8/11/16 0:00,16.332,16.523
8/11/16 0:15,16.332,16.427
8/11/16 0:30,16.237,16.427
8/11/16 0:45,16.713,16.713
8/11/16 1:00,16.713,16.808
8/11/16 1:15,16.618,16.808
8/11/16 1:30,16.523,16.713
8/11/16 1:45,16.523,16.713
8/11/16 2:00,16.427,16.618
8/11/16 2:15,16.332,16.618
8/11/16 2:30,16.332,16.523
8/11/16 2:45,16.237,16.427
8/11/16 3:00,16.237,16.332
8/11/16 3:15,16.237,16.332
8/11/16 3:30,16.237,16.237
8/11/16 3:45,16.141,16.237
8/11/16 4:00,16.141,16.237
8/11/16 4:15,16.141,16.237
8/11/16 4:30,16.141,16.141
8/11/16 4:45,16.332,16.141
8/11/16 5:00,16.618,16.427
8/11/16 5:15,16.523,16.618
8/11/16 5:30,16.523,16.618
8/11/16 5:45,16.427,16.618
8/11/16 6:00,16.427,16.523
8/11/16 6:15,16.427,16.523
8/11/16 6:30,16.332,16.523
8/11/16 6:45,16.332,16.523
8/11/16 7:00,16.427,16.523
8/11/16 7:15,16.427,16.523
8/11/16 7:30,16.523,16.523
8/11/16 7:45,16.523,16.618
8/11/16 8:00,16.618,16.618
8/11/16 8:15,16.618,16.713
8/11/16 8:30,16.713,16.713
8/11/16 8:45,16.713,16.808
8/11/16 9:00,16.713,16.808
8/11/16 9:15,16.808,16.808
8/11/16 9:30,16.808,16.808
8/11/16 9:45,16.808,16.903
8/11/16 10:00,16.808,16.903
8/11/16 10:15,16.808,16.903
8/11/16 10:30,16.903,16.903
8/11/16 10:45,16.903,16.999
8/11/16 11:00,16.999,16.999
8/11/16 11:15,17.094,17.094
8/11/16 11:30,17.189,17.189
8/11/16 11:45,17.094,17.189
8/11/16 12:00,16.999,17.094
8/11/16 12:15,16.808,16.999
8/11/16 12:30,16.808,16.903
8/11/16 12:45,16.903,16.999
8/11/16 13:00,16.903,16.999
8/11/16 13:15,16.999,17.189
8/11/16 13:30,17.094,17.379
8/11/16 13:45,17.189,17.379
8/11/16 14:00,17.189,17.379
8/11/16 14:15,17.189,17.475
8/11/16 14:30,17.284,17.379
8/11/16 14:45,17.379,17.379
8/11/16 15:00,17.379,17.379
8/11/16 15:15,17.379,17.379
8/11/16 15:30,17.475,17.379
8/11/16 15:45,17.475,17.475
8/11/16 16:00,17.57,17.475
8/11/16 16:15,17.57,17.57
8/11/16 16:30,17.665,17.665
8/11/16 16:45,17.57,17.57
8/11/16 17:00,17.57,17.57
8/11/16 17:15,17.57,17.57
8/11/16 17:30,17.665,17.57
8/11/16 17:45,17.665,17.665
8/11/16 18:00,17.665,17.665
8/11/16 18:15,17.76,17.76
8/11/16 18:30,17.76,17.76
8/11/16 18:45,17.855,17.855
8/11/16 19:00,17.855,17.855
8/11/16 19:15,17.855,17.855
8/11/16 19:30,17.855,17.855
8/11/16 19:45,17.855,17.855
8/11/16 20:00,17.76,17.76
8/11/16 20:15,17.665,17.665
8/11/16 20:30,17.665,17.665
8/11/16 20:45,17.665,17.665
8/11/16 21:00,17.665,17.57
8/11/16 21:15,17.57,17.57
8/11/16 21:30,17.475,17.475
8/11/16 21:45,17.379,17.475
8/11/16 22:00,17.284,17.284
8/11/16 22:15,17.189,17.189
8/11/16 22:30,17.094,17.094
8/11/16 22:45,16.999,16.999
8/11/16 23:00,16.903,16.903
8/11/16 23:15,16.903,16.903
8/11/16 23:30,16.903,16.903
8/11/16 23:45,16.808,16.903
8/12/16 0:00,16.808,16.808
8/12/16 0:15,16.713,16.713
8/12/16 0:30,16.618,16.618
8/12/16 0:45,16.618,16.618
8/12/16 1:00,16.523,16.523
8/12/16 1:15,16.523,16.523
8/12/16 1:30,16.523,16.523
8/12/16 1:45,16.523,16.523
8/12/16 2:00,16.523,16.523
8/12/16 2:15,16.618,16.618
8/12/16 2:30,16.618,16.618
8/12/16 2:45,16.618,16.618
8/12/16 3:00,16.618,16.618
8/12/16 3:15,16.523,16.523
8/12/16 3:30,16.618,16.523
8/12/16 3:45,16.523,16.523
8/12/16 4:00,16.523,16.523
8/12/16 4:15,16.523,16.427
8/12/16 4:30,16.427,16.427
8/12/16 4:45,16.427,16.332
8/12/16 5:00,16.427,16.332
8/12/16 5:15,16.427,16.332
8/12/16 5:30,16.427,16.332
8/12/16 5:45,16.427,16.427
8/12/16 6:00,16.427,16.332
8/12/16 6:15,16.427,16.332
8/12/16 6:30,16.427,16.427
8/12/16 6:45,16.427,16.427
8/12/16 7:00,16.427,16.427
8/12/16 7:15,16.523,16.427
8/12/16 7:30,16.523,16.523
8/12/16 7:45,16.618,16.618
8/12/16 8:00,16.618,16.618
8/12/16 8:15,16.713,16.713
8/12/16 8:30,16.808,16.713
8/12/16 8:45,16.808,16.808
8/12/16 9:00,16.903,16.808
8/12/16 9:15,16.903,16.903
8/12/16 9:30,16.999,16.999
8/12/16 9:45,17.094,17.094
8/12/16 10:00,17.189,17.094
8/12/16 10:15,17.284,17.189
8/12/16 10:30,17.379,17.284
8/12/16 10:45,17.379,17.379
8/12/16 11:00,17.475,17.379
8/12/16 11:15,17.57,17.475
8/12/16 11:30,17.665,17.57
8/12/16 11:45,17.76,17.665
8/12/16 12:00,17.855,17.76
8/12/16 12:15,17.855,17.855
8/12/16 12:30,17.855,17.855
8/12/16 12:45,17.855,17.855
8/12/16 13:00,17.855,17.855
8/12/16 13:15,17.76,17.76
8/12/16 13:30,17.665,17.665
8/12/16 13:45,17.665,17.665
8/12/16 14:00,17.57,17.57
8/12/16 14:15,17.57,17.475
8/12/16 14:30,17.57,17.57
8/12/16 14:45,17.475,17.57
8/12/16 15:00,17.57,17.57
8/12/16 15:15,17.475,17.57
8/12/16 15:30,17.475,17.57
8/12/16 15:45,17.57,17.57
8/12/16 16:00,17.57,17.57
8/12/16 16:15,17.665,17.665
8/12/16 16:30,17.76,17.76
8/12/16 16:45,17.855,17.855
8/12/16 17:00,17.855,17.855
8/12/16 17:15,17.95,17.95
8/12/16 17:30,17.95,17.95
8/12/16 17:45,17.95,17.95
8/12/16 18:00,17.855,17.855
8/12/16 18:15,17.855,17.855
8/12/16 18:30,17.76,17.855
8/12/16 18:45,17.76,17.76
8/12/16 19:00,17.76,17.665
8/12/16 19:15,17.665,17.665
8/12/16 19:30,17.665,17.665
8/12/16 19:45,17.665,17.57
8/12/16 20:00,17.57,17.57
8/12/16 20:15,17.57,17.57
8/12/16 20:30,17.57,17.475
8/12/16 20:45,17.57,17.57
8/12/16 21:00,17.57,17.475
8/12/16 21:15,17.57,17.475
8/12/16 21:30,17.57,17.475
8/12/16 21:45,17.57,17.475
8/12/16 22:00,17.475,17.475
8/12/16 22:15,17.475,17.475
8/12/16 22:30,17.475,17.379
8/12/16 22:45,17.379,17.379
8/12/16 23:00,17.379,17.379
8/12/16 23:15,17.379,17.379
8/12/16 23:30,17.379,17.379
8/12/16 23:45,17.284,17.284
8/13/16 0:00,17.284,17.284
8/13/16 0:15,17.189,17.189
8/13/16 0:30,17.189,17.189
8/13/16 0:45,17.094,17.189
8/13/16 1:00,17.094,17.094
8/13/16 1:15,17.094,17.094
8/13/16 1:30,17.094,17.094
8/13/16 1:45,17.189,17.094
8/13/16 2:00,17.189,17.094
8/13/16 2:15,17.189,17.189
8/13/16 2:30,17.189,17.189
8/13/16 2:45,17.189,17.189
8/13/16 3:00,17.189,17.189
8/13/16 3:15,17.189,17.189
8/13/16 3:30,17.189,17.189
8/13/16 3:45,17.189,17.189
8/13/16 4:00,17.094,17.094
8/13/16 4:15,17.094,17.094
8/13/16 4:30,16.999,16.999
8/13/16 4:45,16.999,16.999
8/13/16 5:00,16.999,16.903
8/13/16 5:15,16.999,16.903
8/13/16 5:30,16.903,16.903
8/13/16 5:45,16.903,16.999
8/13/16 6:00,16.903,16.999
8/13/16 6:15,16.903,16.903
8/13/16 6:30,16.903,16.903
8/13/16 6:45,16.903,16.903
8/13/16 7:00,16.903,16.903
8/13/16 7:15,16.999,16.999
8/13/16 7:30,16.999,16.999
8/13/16 7:45,17.094,17.094
8/13/16 8:00,17.094,17.094
8/13/16 8:15,17.094,17.094
8/13/16 8:30,17.189,17.189
8/13/16 8:45,17.189,17.189
8/13/16 9:00,17.189,17.189
8/13/16 9:15,17.189,17.189
8/13/16 9:30,17.284,17.284
8/13/16 9:45,17.284,17.284
8/13/16 10:00,17.379,17.379
8/13/16 10:15,17.379,17.379
8/13/16 10:30,17.379,17.379
8/13/16 10:45,17.475,17.475
8/13/16 11:00,17.475,17.475
8/13/16 11:15,17.57,17.475
8/13/16 11:30,17.57,17.475
8/13/16 11:45,17.475,17.475
8/13/16 12:00,17.475,17.475
8/13/16 12:15,17.475,17.475
8/13/16 12:30,17.475,17.475
8/13/16 12:45,17.475,17.475
8/13/16 13:00,17.379,17.475
8/13/16 13:15,17.284,17.379
8/13/16 13:30,17.284,17.284
8/13/16 13:45,17.284,17.284
8/13/16 14:00,17.189,17.284
8/13/16 14:15,17.094,17.189
8/13/16 14:30,17.094,17.094
8/13/16 14:45,17.094,17.189
8/13/16 15:00,17.189,17.189
8/13/16 15:15,17.284,17.284
8/13/16 15:30,17.379,17.379
8/13/16 15:45,17.475,17.379
8/13/16 16:00,17.475,17.475
8/13/16 16:15,17.475,17.57
8/13/16 16:30,17.57,17.57
8/13/16 16:45,17.57,17.57
8/13/16 17:00,17.57,17.57
8/13/16 17:15,17.665,17.57
8/13/16 17:30,17.665,17.665
8/13/16 17:45,17.665,17.665
8/13/16 18:00,17.665,17.665
8/13/16 18:15,17.665,17.665
8/13/16 18:30,17.665,17.57
8/13/16 18:45,17.57,17.57
8/13/16 19:00,17.57,17.57
8/13/16 19:15,17.475,17.475
8/13/16 19:30,17.475,17.475
8/13/16 19:45,17.475,17.475
8/13/16 20:00,17.379,17.379
8/13/16 20:15,17.379,17.379
8/13/16 20:30,17.284,17.379
8/13/16 20:45,17.284,17.379
8/13/16 21:00,17.284,17.379
8/13/16 21:15,17.284,17.284
8/13/16 21:30,17.284,17.284
8/13/16 21:45,17.284,17.284
8/13/16 22:00,17.284,17.284
8/13/16 22:15,17.284,17.284
8/13/16 22:30,17.284,17.284
8/13/16 22:45,17.284,17.284
8/13/16 23:00,17.284,17.284
8/13/16 23:15,17.284,17.284
8/13/16 23:30,17.284,17.284
8/13/16 23:45,17.284,17.379
8/14/16 0:00,17.284,17.284
8/14/16 0:15,17.284,17.284
8/14/16 0:30,17.284,17.284
8/14/16 0:45,17.284,17.284
8/14/16 1:00,17.284,17.284
8/14/16 1:15,17.284,17.189
8/14/16 1:30,17.189,17.189
8/14/16 1:45,17.189,17.284
8/14/16 2:00,17.189,17.189
8/14/16 2:15,17.094,17.094
8/14/16 2:30,16.999,16.999
8/14/16 2:45,16.999,16.999
8/14/16 3:00,16.903,16.903
8/14/16 3:15,16.999,16.903
8/14/16 3:30,16.999,16.999
8/14/16 3:45,16.999,16.999
8/14/16 4:00,16.999,16.999
8/14/16 4:15,16.999,16.999
8/14/16 4:30,16.903,16.903
8/14/16 4:45,16.903,16.903
8/14/16 5:00,16.808,16.808
8/14/16 5:15,16.808,16.808
8/14/16 5:30,16.808,16.808
8/14/16 5:45,16.808,16.808
8/14/16 6:00,16.808,16.808
8/14/16 6:15,16.808,16.808
8/14/16 6:30,16.808,16.808
8/14/16 6:45,16.808,16.808
8/14/16 7:00,16.808,16.808
8/14/16 7:15,16.808,16.808
8/14/16 7:30,16.808,16.808
8/14/16 7:45,16.903,16.808
8/14/16 8:00,16.903,16.903
8/14/16 8:15,16.903,16.903
8/14/16 8:30,16.903,16.903
8/14/16 8:45,16.999,16.999
8/14/16 9:00,16.999,16.999
8/14/16 9:15,17.094,17.094
8/14/16 9:30,17.094,17.094
8/14/16 9:45,17.189,17.189
8/14/16 10:00,17.189,17.189
8/14/16 10:15,17.284,17.189
8/14/16 10:30,17.379,17.284
8/14/16 10:45,17.475,17.379
8/14/16 11:00,17.475,17.475
8/14/16 11:15,17.57,17.57
8/14/16 11:30,17.665,17.57
8/14/16 11:45,17.76,17.665
8/14/16 12:00,17.76,17.665
8/14/16 12:15,17.76,17.76
8/14/16 12:30,17.855,17.76
8/14/16 12:45,17.855,17.855
8/14/16 13:00,17.95,17.855
8/14/16 13:15,17.95,17.95
8/14/16 13:30,17.95,17.95
8/14/16 13:45,17.95,17.95
8/14/16 14:00,17.57,17.665
8/14/16 14:15,17.379,17.475
8/14/16 14:30,17.379,17.379
8/14/16 14:45,17.284,17.284
8/14/16 15:00,17.284,17.284
8/14/16 15:15,17.379,17.284
8/14/16 15:30,17.379,17.379
8/14/16 15:45,17.475,17.379
8/14/16 16:00,17.475,17.475
8/14/16 16:15,17.475,17.475
8/14/16 16:30,17.57,17.57
8/14/16 16:45,17.57,17.57
8/14/16 17:00,17.665,17.665
8/14/16 17:15,17.665,17.665
8/14/16 17:30,17.76,17.665
8/14/16 17:45,17.76,17.665
8/14/16 18:00,17.76,17.76
8/14/16 18:15,17.76,17.76
8/14/16 18:30,17.76,17.76
8/14/16 18:45,17.76,17.76
8/14/16 19:00,17.76,17.76
8/14/16 19:15,17.665,17.665
8/14/16 19:30,17.665,17.665
8/14/16 19:45,17.57,17.57
8/14/16 20:00,17.57,17.475
8/14/16 20:15,17.475,17.475
8/14/16 20:30,17.475,17.379
8/14/16 20:45,17.379,17.379
8/14/16 21:00,17.379,17.379
8/14/16 21:15,17.284,17.284
8/14/16 21:30,17.284,17.284
8/14/16 21:45,17.284,17.284
8/14/16 22:00,17.284,17.284
8/14/16 22:15,17.284,17.189
8/14/16 22:30,17.284,17.189
8/14/16 22:45,17.284,17.189
8/14/16 23:00,17.189,17.189
8/14/16 23:15,17.189,17.189
8/14/16 23:30,17.284,17.189
8/14/16 23:45,17.284,17.284
8/15/16 0:00,17.189,17.189
8/15/16 0:15,17.284,17.189
8/15/16 0:30,17.189,17.189
8/15/16 0:45,17.189,17.189
8/15/16 1:00,17.189,17.189
8/15/16 1:15,17.189,17.094
8/15/16 1:30,17.189,17.094
8/15/16 1:45,17.094,17.094
8/15/16 2:00,17.094,17.094
8/15/16 2:15,17.094,16.999
8/15/16 2:30,17.094,16.999
8/15/16 2:45,16.999,16.999
8/15/16 3:00,16.999,16.999
8/15/16 3:15,16.999,16.903
8/15/16 3:30,16.999,16.903
8/15/16 3:45,16.999,16.903
8/15/16 4:00,16.999,16.903
8/15/16 4:15,16.999,16.903
8/15/16 4:30,16.999,16.903
8/15/16 4:45,16.999,16.903
8/15/16 5:00,16.903,16.903
8/15/16 5:15,16.903,16.903
8/15/16 5:30,16.903,16.903
8/15/16 5:45,16.903,16.903
8/15/16 6:00,16.903,16.808
8/15/16 6:15,16.808,16.808
8/15/16 6:30,16.808,16.808
8/15/16 6:45,16.808,16.808
8/15/16 7:00,16.808,16.713
8/15/16 7:15,16.903,16.808
8/15/16 7:30,16.903,16.808
8/15/16 7:45,16.903,16.903
8/15/16 8:00,16.999,16.903
8/15/16 8:15,16.999,16.903
8/15/16 8:30,16.999,16.903
8/15/16 8:45,17.094,16.999
8/15/16 9:00,16.999,16.999
8/15/16 9:15,17.094,16.999
8/15/16 9:30,17.094,16.999
8/15/16 9:45,17.189,17.094
8/15/16 10:00,17.284,17.189
8/15/16 10:15,17.379,17.284
8/15/16 10:30,17.57,17.379
8/15/16 10:45,17.76,17.57
8/15/16 11:00,17.95,17.665
8/15/16 11:15,18.14,17.855
8/15/16 11:30,18.426,18.045
8/15/16 11:45,18.616,18.236
8/15/16 12:00,18.711,18.426
8/15/16 12:15,18.045,18.331
8/15/16 12:30,17.475,17.665
8/15/16 12:45,17.475,17.475
8/15/16 13:00,17.475,17.475
8/15/16 13:15,17.475,17.475
8/15/16 13:30,17.475,17.475
8/15/16 13:45,17.379,17.379
8/15/16 14:00,17.284,17.284
8/15/16 14:15,17.189,17.284
8/15/16 14:30,17.094,17.094
8/15/16 14:45,17.094,16.999
8/15/16 15:00,16.999,16.903
8/15/16 15:15,16.903,16.903
8/15/16 15:30,16.808,16.713
8/15/16 15:45,16.713,16.618
8/15/16 16:00,16.713,16.618
8/15/16 16:15,16.713,16.713
8/15/16 16:30,16.713,16.618
8/15/16 16:45,16.713,16.618
8/15/16 17:00,16.713,16.618
8/15/16 17:15,16.808,16.713
8/15/16 17:30,16.808,16.808
8/15/16 17:45,16.903,16.808
8/15/16 18:00,16.903,16.808
8/15/16 18:15,16.999,16.903
8/15/16 18:30,17.094,17.094
8/15/16 18:45,17.189,17.189
8/15/16 19:00,17.284,17.189
8/15/16 19:15,17.284,17.284
8/15/16 19:30,17.379,17.379
8/15/16 19:45,17.379,17.379
8/15/16 20:00,17.284,17.379
8/15/16 20:15,17.284,17.284
8/15/16 20:30,17.284,17.284
8/15/16 20:45,17.284,17.284
8/15/16 21:00,17.189,17.189
8/15/16 21:15,17.189,17.189
8/15/16 21:30,17.094,17.189
8/15/16 21:45,17.094,17.094
8/15/16 22:00,17.094,17.094
8/15/16 22:15,17.094,17.094
8/15/16 22:30,16.999,16.999
8/15/16 22:45,16.999,16.999
8/15/16 23:00,16.999,16.999
8/15/16 23:15,16.999,16.999
8/15/16 23:30,16.999,16.999
8/15/16 23:45,16.999,16.999
8/16/16 0:00,16.999,17.094
8/16/16 0:15,16.999,17.094
8/16/16 0:30,16.999,17.094
8/16/16 0:45,16.999,17.094
8/16/16 1:00,16.999,16.999
8/16/16 1:15,16.999,17.094
8/16/16 1:30,16.999,16.999
8/16/16 1:45,16.903,16.903
8/16/16 2:00,16.808,16.808
8/16/16 2:15,16.713,16.903
8/16/16 2:30,16.713,16.808
8/16/16 2:45,16.713,16.808
8/16/16 3:00,16.713,16.808
8/16/16 3:15,16.713,16.808
8/16/16 3:30,16.713,16.808
8/16/16 3:45,16.713,16.808
8/16/16 4:00,16.713,16.808
8/16/16 4:15,16.618,16.808
8/16/16 4:30,16.713,16.808
8/16/16 4:45,16.713,16.808
8/16/16 5:00,16.713,16.808
8/16/16 5:15,16.713,16.808
8/16/16 5:30,16.713,16.808
8/16/16 5:45,16.713,16.808
8/16/16 6:00,16.618,16.713
8/16/16 6:15,16.618,16.713
8/16/16 6:30,16.618,16.618
8/16/16 6:45,16.523,16.523
8/16/16 7:00,16.523,16.523
8/16/16 7:15,16.523,16.523
8/16/16 7:30,16.523,16.523
8/16/16 7:45,16.523,16.523
8/16/16 8:00,16.523,16.618
8/16/16 8:15,16.427,16.427
8/16/16 8:30,16.523,16.427
8/16/16 8:45,16.523,16.427
8/16/16 9:00,16.427,16.427
8/16/16 9:15,16.523,16.523
8/16/16 9:30,16.523,16.618
8/16/16 9:45,16.618,16.618
8/16/16 10:00,16.713,16.713
8/16/16 10:15,16.808,16.808
8/16/16 10:30,16.903,16.903
8/16/16 10:45,16.999,16.999
8/16/16 11:00,17.189,17.094
8/16/16 11:15,17.475,17.284
8/16/16 11:30,17.665,17.475
8/16/16 11:45,17.57,17.57
8/16/16 12:00,17.475,17.57
8/16/16 12:15,17.475,17.57
8/16/16 12:30,17.57,17.57
8/16/16 12:45,17.57,17.57
8/16/16 13:00,17.57,17.665
8/16/16 13:15,17.57,17.665
8/16/16 13:30,17.665,17.76
8/16/16 13:45,17.665,17.76
8/16/16 14:00,17.76,17.76
8/16/16 14:15,17.855,17.855
8/16/16 14:30,17.76,17.855
8/16/16 14:45,17.76,17.76
8/16/16 15:00,17.665,17.665
8/16/16 15:15,17.665,17.665
8/16/16 15:30,17.665,17.665
8/16/16 15:45,17.665,17.665
8/16/16 16:00,17.57,17.57
8/16/16 16:15,17.665,17.57
8/16/16 16:30,17.665,17.665
8/16/16 16:45,17.665,17.665
8/16/16 17:00,17.665,17.665
8/16/16 17:15,17.76,17.665
8/16/16 17:30,17.76,17.665
8/16/16 17:45,17.76,17.76
8/16/16 18:00,17.76,17.665
8/16/16 18:15,17.76,17.76
8/16/16 18:30,17.855,17.76
8/16/16 18:45,17.855,17.855
8/16/16 19:00,17.855,17.855
8/16/16 19:15,17.95,17.95
8/16/16 19:30,17.95,18.14
8/16/16 19:45,17.95,18.045
8/16/16 20:00,17.95,17.95
8/16/16 20:15,17.95,17.95
8/16/16 20:30,17.95,17.95
8/16/16 20:45,17.95,17.95
8/16/16 21:00,17.855,17.855
8/16/16 21:15,17.76,17.76
8/16/16 21:30,17.76,17.76
8/16/16 21:45,17.76,17.855
8/16/16 22:00,17.76,17.76
8/16/16 22:15,17.665,17.665
8/16/16 22:30,17.665,17.76
8/16/16 22:45,17.665,17.665
8/16/16 23:00,17.665,17.57
8/16/16 23:15,17.665,17.57
8/16/16 23:30,17.57,17.57
8/16/16 23:45,17.57,17.665
8/17/16 0:00,17.57,17.57
8/17/16 0:15,17.57,17.665
8/17/16 0:30,17.57,17.57
8/17/16 0:45,17.57,17.57
8/17/16 1:00,17.57,17.665
8/17/16 1:15,17.57,17.665
8/17/16 1:30,17.57,17.665
8/17/16 1:45,17.57,17.665
8/17/16 2:00,17.57,17.57
8/17/16 2:15,17.57,17.57
8/17/16 2:30,17.57,17.57
8/17/16 2:45,17.57,17.57
8/17/16 3:00,17.57,17.475
8/17/16 3:15,17.475,17.475
8/17/16 3:30,17.475,17.475
8/17/16 3:45,17.475,17.475
8/17/16 4:00,17.475,17.57
8/17/16 4:15,17.475,17.57
8/17/16 4:30,17.475,17.665
8/17/16 4:45,17.379,17.57
8/17/16 5:00,17.379,17.475
8/17/16 5:15,17.379,17.379
8/17/16 5:30,17.379,17.284
8/17/16 5:45,17.284,17.284
8/17/16 6:00,17.284,17.284
8/17/16 6:15,17.284,17.284
8/17/16 6:30,17.189,17.284
8/17/16 6:45,17.189,17.284
8/17/16 7:00,17.189,17.284
8/17/16 7:15,17.189,17.189
8/17/16 7:30,17.189,17.284
8/17/16 7:45,17.189,17.284
8/17/16 8:00,17.189,17.284
8/17/16 8:15,17.189,17.189
8/17/16 8:30,17.189,17.189
8/17/16 8:45,17.189,17.379
8/17/16 9:00,17.284,17.284
8/17/16 9:15,17.284,17.379
8/17/16 9:30,17.379,17.475
8/17/16 9:45,17.475,17.475
8/17/16 10:00,17.475,17.475
8/17/16 10:15,17.57,17.57
8/17/16 10:30,17.665,17.57
8/17/16 10:45,17.76,17.665
8/17/16 11:00,17.76,17.76
8/17/16 11:15,17.855,17.855
8/17/16 11:30,17.95,17.855
8/17/16 11:45,18.045,17.95
8/17/16 12:00,18.045,18.045
8/17/16 12:15,18.14,18.045
8/17/16 12:30,18.236,18.14
8/17/16 12:45,18.331,18.236
8/17/16 13:00,18.426,18.331
8/17/16 13:15,18.521,18.426
8/17/16 13:30,18.616,18.616
8/17/16 13:45,18.711,18.616
8/17/16 14:00,18.711,18.711
8/17/16 14:15,18.806,18.711
8/17/16 14:30,18.806,18.711
8/17/16 14:45,18.806,18.806
8/17/16 15:00,18.711,18.806
8/17/16 15:15,18.616,18.806
8/17/16 15:30,18.521,18.616
8/17/16 15:45,18.331,18.426
8/17/16 16:00,18.14,18.236
8/17/16 16:15,17.95,18.045
8/17/16 16:30,17.95,18.045
8/17/16 16:45,18.045,18.045
8/17/16 17:00,18.045,18.045
8/17/16 17:15,18.14,18.14
8/17/16 17:30,18.14,18.236
8/17/16 17:45,18.236,18.236
8/17/16 18:00,18.236,18.331
8/17/16 18:15,18.331,18.331
8/17/16 18:30,18.331,18.426
8/17/16 18:45,18.426,18.426
8/17/16 19:00,18.426,18.521
8/17/16 19:15,18.426,18.521
8/17/16 19:30,18.426,18.521
8/17/16 19:45,18.521,18.521
8/17/16 20:00,18.521,18.521
8/17/16 20:15,18.521,18.521
8/17/16 20:30,18.521,18.521
8/17/16 20:45,18.521,18.521
8/17/16 21:00,18.521,18.521
8/17/16 21:15,18.426,18.521
8/17/16 21:30,18.426,18.426
8/17/16 21:45,18.426,18.426
8/17/16 22:00,18.331,18.426
8/17/16 22:15,18.331,18.426
8/17/16 22:30,18.331,18.331
8/17/16 22:45,18.331,18.331
8/17/16 23:00,18.236,18.331
8/17/16 23:15,18.236,18.331
8/17/16 23:30,18.236,18.331
8/17/16 23:45,18.236,18.331
8/18/16 0:00,18.236,18.331
8/18/16 0:15,18.236,18.426
8/18/16 0:30,18.236,18.331
8/18/16 0:45,18.236,18.331
8/18/16 1:00,18.236,18.331
8/18/16 1:15,18.236,18.331
8/18/16 1:30,18.236,18.331
8/18/16 1:45,18.236,18.331
8/18/16 2:00,18.236,18.331
8/18/16 2:15,18.236,18.236
8/18/16 2:30,18.236,18.236
8/18/16 2:45,18.236,18.236
8/18/16 3:00,18.236,18.236
8/18/16 3:15,18.236,18.236
8/18/16 3:30,18.236,18.236
8/18/16 3:45,18.236,18.236
8/18/16 4:00,18.236,18.236
8/18/16 4:15,18.14,18.236
8/18/16 4:30,18.14,18.236
8/18/16 4:45,18.14,18.14
8/18/16 5:00,18.14,18.14
8/18/16 5:15,18.045,18.14
8/18/16 5:30,18.045,18.14
8/18/16 5:45,18.045,18.045
8/18/16 6:00,17.95,18.045
8/18/16 6:15,17.95,17.95
8/18/16 6:30,17.855,17.95
8/18/16 6:45,17.855,17.95
8/18/16 7:00,17.855,17.855
8/18/16 7:15,17.855,17.95
8/18/16 7:30,17.95,17.95
8/18/16 7:45,17.95,17.95
8/18/16 8:00,17.95,17.95
8/18/16 8:15,17.95,17.95
8/18/16 8:30,18.045,18.045
8/18/16 8:45,18.045,18.045
8/18/16 9:00,18.045,18.045
8/18/16 9:15,18.14,18.14
8/18/16 9:30,18.14,18.14
8/18/16 9:45,18.236,18.236
8/18/16 10:00,18.331,18.331
8/18/16 10:15,18.426,18.426
8/18/16 10:30,18.521,18.521
8/18/16 10:45,18.711,18.616
8/18/16 11:00,18.806,18.711
8/18/16 11:15,18.901,18.806
8/18/16 11:30,18.996,18.901
8/18/16 11:45,19.092,18.996
8/18/16 12:00,19.187,19.092
8/18/16 12:15,19.282,19.187
8/18/16 12:30,19.377,19.282
8/18/16 12:45,19.472,19.377
8/18/16 13:00,19.567,19.377
8/18/16 13:15,19.567,19.472
8/18/16 13:30,19.758,19.567
8/18/16 13:45,19.853,19.662
8/18/16 14:00,19.948,19.758
8/18/16 14:15,19.948,19.853
8/18/16 14:30,20.043,19.948
8/18/16 14:45,20.043,20.043
8/18/16 15:00,20.043,20.043
8/18/16 15:15,20.138,20.138
8/18/16 15:30,20.138,20.138
8/18/16 15:45,20.138,20.138
8/18/16 16:00,20.043,20.138
8/18/16 16:15,20.043,20.043
8/18/16 16:30,20.043,20.043
8/18/16 16:45,19.948,20.043
8/18/16 17:00,19.948,20.043
8/18/16 17:15,19.948,19.948
8/18/16 17:30,19.948,19.948
8/18/16 17:45,19.948,19.948
8/18/16 18:00,19.853,19.948
8/18/16 18:15,19.853,19.853
8/18/16 18:30,19.758,19.853
8/18/16 18:45,19.758,19.758
8/18/16 19:00,19.662,19.758
8/18/16 19:15,19.662,19.662
8/18/16 19:30,19.567,19.662
8/18/16 19:45,19.567,19.567
8/18/16 20:00,19.472,19.472
